,rand_smi,cano_smi,Y
8698,c1(occ(n1)C(OC)=O)CN1CCN(C(=O)CC(c2ccc(F)cc2)c2ccc(cc2)Br)CC1,COC(=O)c1coc(CN2CCN(C(=O)CC(c3ccc(F)cc3)c3ccc(Br)cc3)CC2)n1,1
8699,N1CCN(c2nc3ncccc3o2)[C@@H](COc2cccnc2)C1,c1cncc(OC[C@H]2CNCCN2c2nc3ncccc3o2)c1,0
8700,c1ccccc1C1(CCNCC1)COCc1nc(cc(Cl)c1)C(F)(F)F,FC(F)(F)c1cc(Cl)cc(COCC2(c3ccccc3)CCNCC2)n1,0
8701,Cn1c(SCCCN2CC3(c4ccc(Cl)cc4)C(C3)C2)nnc1-c1cccc2c1ccc(C)n2,Cc1ccc2c(-c3nnc(SCCCN4CC5CC5(c5ccc(Cl)cc5)C4)n3C)cccc2n1,1
8702,n1c(-c2nnc3n2CCN(C(c2ccc(F)cc2)=O)[C@@H]3C)snc1CC,CCc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(F)cc2)[C@@H]3C)n1,0
8703,[nH]1c2ncnc(c2cc1)N1CC(C(NC(C)c2ccccc2)=O)(N)CCC1,CC(NC(=O)C1(N)CCCN(c2ncnc3[nH]ccc23)C1)c1ccccc1,0
8704,O=C(N1CCC(n2c(C)c(Nc3nc(c(Cl)cn3)-c3cnn4c3cccc4)c(n2)C)CC1)[C@@H](O)C,Cc1nn(C2CCN(C(=O)[C@H](C)O)CC2)c(C)c1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,0
8705,c1(nc(c(C)cc1)C)Nc1cc(N[C@@H]2CCCC[C@@H]2N)nnc1C(=O)N,Cc1ccc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)nnc2C(N)=O)nc1C,0
8706,c1ccnc(c1)-c1ccc(cc1)CCc1[nH]c(cn1)CC(CC)(C)C,CCC(C)(C)Cc1cnc(CCc2ccc(-c3ccccn3)cc2)[nH]1,1
8707,C12CN(C[C@]2(C1)c1ccc(cc1)C(F)(F)F)CCCCc1n(C)c(-c2ccc(cc2)C#N)nn1,Cn1c(CCCCN2CC3C[C@]3(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccc(C#N)cc1,1
8708,N12CCc3cc(OC)c(cc3[C@H]2C[C@H]([C@H](CC)C1)CC1=NCCc2c1cc(c(c2)OC)OC)OC,CC[C@@H]1CN2CCc3cc(OC)c(OC)cc3[C@H]2C[C@H]1CC1=NCCc2cc(OC)c(OC)cc21,0
8709,c1c(c(C2CCC(CC2)N2CC(NC(CNc3c4cc(ccc4ncn3)C(F)(F)F)=O)C2)ccn1)OC,COc1cnccc1C1CCC(N2CC(NC(=O)CNc3ncnc4ccc(C(F)(F)F)cc34)C2)CC1,0
8710,Fc1ccc(cc1NC(=O)c1cnc2n1ccc(c2)-c1n(C)ncc1)C(=O)NCc1ccccc1N1CCN(C)CC1,CN1CCN(c2ccccc2CNC(=O)c2ccc(F)c(NC(=O)c3cnc4cc(-c5ccnn5C)ccn34)c2)CC1,1
8711,c12C(=CC3(Oc1cccc2)CCN(CC3)C)c1ccc(C(N(CC)CC)=O)cc1,CCN(CC)C(=O)c1ccc(C2=CC3(CCN(C)CC3)Oc3ccccc32)cc1,1
8712,[C@@H]1(CO[C@@H]([C@@H](N)C1)c1cc(ccc1F)F)N1Cc2c([nH]nc2)C1,N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@@H]1c1cc(F)ccc1F,0
8713,c1(-c2ccc3c(c2)nc(nc3N2CCNCC2)N)occc1,Nc1nc(N2CCNCC2)c2ccc(-c3ccco3)cc2n1,1
8714,C(Cc1cc2CC[C@H](NC(c3ccc(F)cc3)=O)c2cc1)N1CCN(CC1)c1nsc2c1cccc2,O=C(N[C@H]1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21)c1ccc(F)cc1,1
8715,C1CN(CCC12CCN(CC2)C(c1ccccc1-c1nnn[nH]1)=O)Cc1c(Oc2c(OC)cccc2)cccc1,COc1ccccc1Oc1ccccc1CN1CCC2(CC1)CCN(C(=O)c1ccccc1-c1nnn[nH]1)CC2,0
8716,c12c([nH]c(c2[C@@H]2C[NH2+]CC[C@@H]2F)-c2ccccc2)ccc(c1)F,Fc1ccc2[nH]c(-c3ccccc3)c([C@@H]3C[NH2+]CC[C@@H]3F)c2c1,1
8717,c1nc(c2cc[nH]c2n1)N1CCC(CC1)(C(NC(c1ccc(Cl)cc1)C)=O)N,CC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,1
8718,C1CCC[C@H]2[C@]31CCN(C)[C@H]2Cc1c3cc(cc1)OC,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,1
8719,c1(CCC(=O)c2c(OCC(CC)O)cccc2)ccccc1,CCC(O)COc1ccccc1C(=O)CCc1ccccc1,1
8720,O=C1c2ccc(c(c2CO1)C)[C@@H](O)CN1CCN(CC(c2ccc(c(n2)C)C#N)O)CC1,Cc1nc(C(O)CN2CCN(C[C@H](O)c3ccc4c(c3C)COC4=O)CC2)ccc1C#N,0
8721,N1(c2ncnc(Nc3cccc(c3C)NC(=O)C)n2)CCC(CC1)OCc1ccc(OC(F)(F)F)cc1,CC(=O)Nc1cccc(Nc2ncnc(N3CCC(OCc4ccc(OC(F)(F)F)cc4)CC3)n2)c1C,0
8722,c1cc(I)cc(c1Nc1c(C(=O)NOC[C@@H](CO)C)ncc2cncn12)F,C[C@H](CO)CONC(=O)c1ncc2cncn2c1Nc1ccc(I)cc1F,0
8723,C1CN(CCC1(N)C(=O)NC(c1cc(c(cc1)OC)OC)C)c1ncnc2c1cc[nH]2,COc1ccc(C(C)NC(=O)C2(N)CCN(c3ncnc4[nH]ccc34)CC2)cc1OC,0
8724,c1(c(cc2c(c1)N1[C@H]([C@@H](OC1=O)CNC(=O)C)CO2)C1=CCN(CC1)C(=O)CO)F,CC(=O)NC[C@@H]1OC(=O)N2c3cc(F)c(C4=CCN(C(=O)CO)CC4)cc3OC[C@@H]12,0
8725,C1[C@H](NC2CCCC2)C[C@H]2CCC[C@@]12C(N1Cc2cc(C(F)(F)F)cnc2CC1)=O,O=C(N1CCc2ncc(C(F)(F)F)cc2C1)[C@@]12CCC[C@@H]1C[C@@H](NC1CCCC1)C2,0
8726,C(CN1C[C@H](O[C@H](C1)C)C)C1c2cnn(-c3ccccc3)c2CC1,C[C@@H]1CN(CCC2CCc3c2cnn3-c2ccccc2)C[C@H](C)O1,1
8727,[C@H](Cn1cncc1)(c1c(cc(Cl)cc1)Cl)OCc1ccc(cc1Cl)Cl,Clc1ccc(CO[C@@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,1
8728,c1(N[C@H]2CCCNC2)nc(Nc2cccc(c2)C)c(C(N)=O)cn1,Cc1cccc(Nc2nc(N[C@H]3CCCNC3)ncc2C(N)=O)c1,1
8729,CC(Oc1ccccc1CC(c1ccccc1)N1CCNCC1)C,CC(C)Oc1ccccc1CC(c1ccccc1)N1CCNCC1,1
8730,COC(C)(C)C#Cc1cc2c(cc1)Oc1c(cc(-c3cncnc3)cc1)[C@@]12N=C(N)OC1,COC(C)(C)C#Cc1ccc2c(c1)[C@]1(COC(N)=N1)c1cc(-c3cncnc3)ccc1O2,1
8731,C1N(c2c3c(ccc2)OC[C@@H](NC(c2ccc(OC(F)(F)F)cc2)=O)C3)CCN(C)C1,CN1CCN(c2cccc3c2C[C@H](NC(=O)c2ccc(OC(F)(F)F)cc2)CO3)CC1,1
8732,c12[nH]c3c(c2ccc(c1)-c1cnn(C)c1)c(N[C@H](C1CC1)C(F)(F)F)ncc3C(N)=O,Cn1cc(-c2ccc3c(c2)[nH]c2c(C(N)=O)cnc(N[C@H](C4CC4)C(F)(F)F)c23)cn1,1
8733,c12ncc(c3[C@@](CC45OCC(CC4)(NCc4cc(Cl)c6OCCOc6c4Cl)CC5)(O)Cn(c23)c(=O)cc1)F,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3cc(Cl)c4c(c3Cl)OCCO4)(CC1)CO2,0
8734,n1c2c(cc(-c3cncnc3)nc2)sc1N1CCC(CC1)N1CCCCC1,c1ncc(-c2cc3sc(N4CCC(N5CCCCC5)CC4)nc3cn2)cn1,1
8735,N1(CCN([C@@H](c2cc(NC(C3CC3)=O)ccc2)c2ccc(cc2)C(=O)N(C)CC)CC1)Cc1nc(C)cs1,CCN(C)C(=O)c1ccc([C@H](c2cccc(NC(=O)C3CC3)c2)N2CCN(Cc3nc(C)cs3)CC2)cc1,0
8736,c1(ccccc1)-c1cc(c(c(/N=c2\sc(nn2-c2ccc(OC)cc2)C(=O)C)n1)C#N)-c1ccccc1,COc1ccc(-n2nc(C(C)=O)s/c2=N\c2nc(-c3ccccc3)cc(-c3ccccc3)c2C#N)cc1,0
8737,[C@H]12C(N(c3c4c(ccc3)ccc(c4)Oc3cc(Cn4cncc4CCN1)ccc3C#N)CC2)=O,N#Cc1ccc2cc1Oc1ccc3cccc(c3c1)N1CC[C@H](NCCc3cncn3C2)C1=O,1
8738,c1c(F)c(ccc1C1(O)C(CNCC1)C(=O)N(Cc1c2c(n(c1)CCCOC)c(ccc2F)CS(C)(=O)=O)C1CC1)F,COCCCn1cc(CN(C(=O)C2CNCCC2(O)c2ccc(F)c(F)c2)C2CC2)c2c(F)ccc(CS(C)(=O)=O)c21,1
8739,C1c2c([nH]nc2-c2cc(sc2)C#CCOc2ccccc2)-c2ccc(CN3CCN(C)CC3)cc12,CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCOc5ccccc5)c4)n[nH]c2-3)CC1,1
8740,c1cc(cc(OC(F)F)c1Oc1ccc([C@H](C#CC)[C@@H]2C(=O)NC(O2)=O)cc1)C(F)(F)F,CC#C[C@@H](c1ccc(Oc2ccc(C(F)(F)F)cc2OC(F)F)cc1)[C@H]1OC(=O)NC1=O,1
8741,Oc1c(COc2ccc3c(n2)c(c(F)cn3)CCC23CCC(NCc4nc5NC(=O)COc5cc4)(CC2)CO3)[nH]ccc1=O,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OCc7[nH]ccc(=O)c7O)nc56)(CC3)OC4)nc2N1,1
8742,[C@H]1(CC[C@H](NC(=O)c2ccc(F)c(c2)F)CC1)[C@H](N)C(=O)N1CCCC1,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@@H](NC(=O)c2ccc(F)c(F)c2)CC1,0
8743,C1C2CN(CCc3ccc(cc3)Cl)CC(CN1CCNS(=O)(=O)c1ccc(C#N)cc1)O2,N#Cc1ccc(S(=O)(=O)NCCN2CC3CN(CCc4ccc(Cl)cc4)CC(C2)O3)cc1,0
8744,C(C[NH+](CC[C@H](c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc21)O)CCCC)CC,CCCC[NH+](CCCC)CC[C@@H](O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,1
8745,c1ccc(-c2cnc(N3C[C@@H]4C[C@H]3CN4C)nc2)cc1,CN1C[C@@H]2C[C@H]1CN2c1ncc(-c2ccccc2)cn1,0
8746,O=C(COCC#Cc1scc(C2N=NC3=C2Cc2cc(CN4CCN(C)CC4)ccc23)c1)N,CN1CCN(Cc2ccc3c(c2)CC2=C3N=NC2c2csc(C#CCOCC(N)=O)c2)CC1,0
8747,c1cc(Nc2c3c(cc(OC)c(N4CCN(C)CC4)c3)nnc2C(=O)N)c(cc1F)F,COc1cc2nnc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCN(C)CC1,0
8748,N#Cc1ccc(CCN2CCN(CC2)CCc2ccc3c(COC3=O)c2)cc1OC1CC1,N#Cc1ccc(CCN2CCN(CCc3ccc4c(c3)COC4=O)CC2)cc1OC1CC1,1
8749,c1cc(Oc2ccc(NC(Nc3c(OC)c(cc(C(C)(C)C)c3)C(NC3COC3)=O)=O)c3c2cccc3)cc(Nc2ccccc2)n1,COc1c(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccccc4)c3)c3ccccc23)cc(C(C)(C)C)cc1C(=O)NC1COC1,1
8750,C(c1cc(CNS(=O)(=O)c2ccccc2)nn1-c1ccccc1)C(C)C,CC(C)Cc1cc(CNS(=O)(=O)c2ccccc2)nn1-c1ccccc1,0
8751,c12n(cc(C)n1)ccn(CC1(CC1)c1ccc(cc1)C(F)(F)F)c2=O,Cc1cn2ccn(CC3(c4ccc(C(F)(F)F)cc4)CC3)c(=O)c2n1,0
8752,n1nc(n(C)c1SCCCN1CCc2c(ccc(c2)-c2noc(C)c2)CC1)-c1cc(ccc1)F,Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4cccc(F)c4)n2C)CC3)no1,1
8753,CC[C@H]1CN2[C@H]([C@@]3(CC2)c2ccccc2NC3=O)C[C@@H]1/C(=C\OC)C(OC)=O,CC[C@H]1CN2CC[C@]3(C(=O)Nc4ccccc43)[C@@H]2C[C@@H]1/C(=C\OC)C(=O)OC,0
8754,c1cccc2c1n(c(n2)[C@H]1CNCCO1)Cc1ccc(cc1)F,Fc1ccc(Cn2c([C@H]3CNCCO3)nc3ccccc32)cc1,1
8755,O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CN(C1)[C@H]1CC[C@](c2ccc(F)cc2)(CC1)O,O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CN([C@H]2CC[C@](O)(c3ccc(F)cc3)CC2)C1,1
8756,N(CCCC(c1ccc(cc1)Cl)NC(C1(N)CCN(CC1)c1ncnc2[nH]ccc21)=O)(C)C,CN(C)CCCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,0
8757,[N+]1CC(c2c([nH]c3c2cccc3F)-c2ccccc2)C(F)CC1,Fc1cccc2c(C3C[N+]CCC3F)c(-c3ccccc3)[nH]c12,1
8758,c1c(ccc(c1)C#N)Cn1c(C[N+]C2C(=O)N(CC2)c2ccncc2)cnc1,N#Cc1ccc(Cn2cncc2C[N+]C2CCN(c3ccncc3)C2=O)cc1,1
8759,C12(c3ccccc3)CC2CCC1NCCCSc1nnc(n1C)-c1c(C)nco1,Cc1ncoc1-c1nnc(SCCCNC2CCC3CC32c2ccccc2)n1C,1
8760,O=C(NC(C)c1ccc(OCC(F)(F)F)cn1)Cc1ccc(C2CC2)cc1,CC(NC(=O)Cc1ccc(C2CC2)cc1)c1ccc(OCC(F)(F)F)cn1,0
8761,C1N(CCOC1)c1c2nc(CN3CCN(S(C)(=O)=O)CC3)cn2cc(-c2cccc3[nH]ncc23)n1,CS(=O)(=O)N1CCN(Cc2cn3cc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3n2)CC1,0
8762,c1c2[C@@H](CCN3CCC(c4cc(OC)c(cc4)OC)CC3)CCOc2ccc1,COc1ccc(C2CCN(CC[C@H]3CCOc4ccccc43)CC2)cc1OC,1
8763,N1(CCCOc2ccc(cc2)F)CC[C@@H](NC(=O)c2c(cc(c(Cl)c2)N)OC)[C@@H](OC)C1,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCN(CCCOc2ccc(F)cc2)C[C@@H]1OC,1
8764,[C@@H]1(F)CN(C([C@H]2NC[C@@H](N3CCN(c4ncccn4)CC3)C2)=O)C[C@H]1F,O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1C[C@@H](F)[C@H](F)C1,0
8765,FC(F)(F)c1cccc(C(=O)NCC(=O)N[C@H]2CN([C@H]3CC[C@](c4cnc(cc4)OC)(O)CC3)CC2)c1,COc1ccc([C@]2(O)CC[C@H](N3CC[C@@H](NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)cn1,0
8766,C(N(CC)CCCCc1ccccc1)CCCCCC,CCCCCCCN(CC)CCCCc1ccccc1,1
8767,n1cccc(c1)-c1[nH]c2c(ccc(c2)F)c1C1CNCC[C@H]1F,Fc1ccc2c(C3CNCC[C@H]3F)c(-c3cccnc3)[nH]c2c1,1
8768,c1(ncc(cn1)F)[C@@H](C)C[C@](CS(=O)(=O)N1CCC(CC1)CCc1c(C)noc1C)(C)N(C=O)O,Cc1noc(C)c1CCC1CCN(S(=O)(=O)C[C@](C)(C[C@H](C)c2ncc(F)cn2)N(O)C=O)CC1,0
8769,C1[C@]2(c3cc(Cl)c(cc3)Cl)CN(CC)C[C@@H]2CCC1,CCN1C[C@@H]2CCCC[C@]2(c2ccc(Cl)c(Cl)c2)C1,1
8770,C1CN(CCC(C)(C)C)CCC1CNC(Cc1ccc(C(C)(C)C)cc1)=O,CC(C)(C)CCN1CCC(CNC(=O)Cc2ccc(C(C)(C)C)cc2)CC1,1
8771,O[C@@H]([C@@H]1N[C@@H](CC1)Cc1ccc(NC(=O)Cn2c(ccnc2)=O)cc1)c1ccccc1,O=C(Cn1cnccc1=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1,0
8772,c1(nn(c(c1)C1CCN(CC1)CC1[C@@H](c2cc(ccc2)F)CN([C@H]([C@H](CC)C)C(O)=O)C1)CC)Cc1ccc(cc1)-c1ccccc1,CC[C@H](C)[C@H](C(=O)O)N1CC(CN2CCC(c3cc(Cc4ccc(-c5ccccc5)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,1
8773,c1c(F)c(cc(C(c2ccc(CN3CCC4(CC3)c3cnc(F)cc3CO4)cc2)O)c1)F,OC(c1ccc(CN2CCC3(CC2)OCc2cc(F)ncc23)cc1)c1ccc(F)c(F)c1,1
8774,c1(c(C)c2c(C(OC2)=O)cc1)[C@H](CN1CCC2(CC1)CN(c1sncc1)C2)O,Cc1c([C@@H](O)CN2CCC3(CC2)CN(c2ccns2)C3)ccc2c1COC2=O,1
8775,C(N)(c1cnc(O[C@@H]2C[C@@H]3CC[C@@H](N3Cc3ccccc3)C2)cc1)=O,NC(=O)c1ccc(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc2ccccc2)nc1,1
8776,Cc1cn(cn1)-c1c(OC)cc(cc1)/C=C/c1nc2cc(S(C)(=O)=O)ccc2c([nH]1)=O,COc1cc(/C=C/c2nc3cc(S(C)(=O)=O)ccc3c(=O)[nH]2)ccc1-n1cnc(C)c1,0
8777,C(N[C@@H](CO)[C@@H](/C=C/CCCCCCCCCCCCC)O)(=O)C,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO)NC(C)=O,0
8778,c12C[C@@H](N(C(c3cnc(cc3)-c3ccc(cc3)Cl)=O)C)CCc2cc(cc1)CN(C)C,CN(C)Cc1ccc2c(c1)CC[C@H](N(C)C(=O)c1ccc(-c3ccc(Cl)cc3)nc1)C2,1
8779,c1ccc(c(c1)OCC)C(=O)N([C@@H]1CNCC1)CC1CCC1,CCOc1ccccc1C(=O)N(CC1CCC1)[C@H]1CCNC1,0
8780,C(N1C[C@H](CC(N(C)c2cc(Cl)ccc2)=O)[C@@H](c2ccc(OC)cc2)C1)Cc1cc(c(OC)cc1)OC,COc1ccc([C@H]2CN(CCc3ccc(OC)c(OC)c3)C[C@@H]2CC(=O)N(C)c2cccc(Cl)c2)cc1,1
8781,c1ccnc(c1C)CN1CCC2(N(C(N(C2=O)c2ccc(cc2)-c2ccc(cc2)C(=O)O)=O)c2ncccn2)CC1,Cc1cccnc1CN1CCC2(CC1)C(=O)N(c1ccc(-c3ccc(C(=O)O)cc3)cc1)C(=O)N2c1ncccn1,0
8782,c1cc(C2(N=C(C)C(=N2)N)c2cc(-c3cncnc3)ccc2)cc(c1OC)C,COc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(C)C(N)=N2)cc1C,0
8783,C1C(Oc2ccc(cc2)N2CCN(CC2=O)C(c2ccc(Cl)cc2)=O)CCN(C2CCC2)C1,O=C(c1ccc(Cl)cc1)N1CCN(c2ccc(OC3CCN(C4CCC4)CC3)cc2)C(=O)C1,0
8784,[C@H]12C[C@H](C[C@H](CC1)N2Cc1ccccc1)Oc1cc(C(N)=O)ccc1,NC(=O)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3Cc2ccccc2)c1,1
8785,CC(C)(c1ccc(NC(=O)N2[C@H](C)CN(CC2)c2c(cc(nn2)Cl)C)cc1)C,Cc1cc(Cl)nnc1N1CCN(C(=O)Nc2ccc(C(C)(C)C)cc2)[C@H](C)C1,1
8786,C1(c2scnc2)(O)CCC(CC1)N1CC(C1)NC(CNc1c2c(ccc(c2)C(F)(F)F)nc(C)n1)=O,Cc1nc(NCC(=O)NC2CN(C3CCC(O)(c4cncs4)CC3)C2)c2cc(C(F)(F)F)ccc2n1,0
8787,C1CCC(Cn2c(c3c(nc2C)cnc(c3)Oc2ccc(F)cc2)=O)CN1C(C)C,Cc1nc2cnc(Oc3ccc(F)cc3)cc2c(=O)n1CC1CCCN(C(C)C)C1,1
8788,Fc1cnc2ccc(OC[C@H]3NC([C@@H]3N)=O)nc2c1CCC12CCC(NCc3nc4NC(COc4cc3)=O)(CC1)CO2,N[C@H]1C(=O)N[C@@H]1COc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,0
8789,Cl.c1c(c(F)cc(F)c1)N/N=C/c1ccc(-c2ccc(cc2)/C=N/NC(=N)N)cc1,Cl.N=C(N)N/N=C/c1ccc(-c2ccc(/C=N/Nc3ccc(F)cc3F)cc2)cc1,1
8790,n1(cc(C(N)=O)c(n1)Nc1ccccc1)[C@@H]1[C@@H](C#N)CCCC1,N#C[C@H]1CCCC[C@@H]1n1cc(C(N)=O)c(Nc2ccccc2)n1,0
8791,O=C1OC(C)(C)[C@H](c2ccccc2)N1[C@H]1CC[C@@H](CC1)c1cc(-c2ncccn2)c(N)nc1,CC1(C)OC(=O)N([C@H]2CC[C@H](c3cnc(N)c(-c4ncccn4)c3)CC2)[C@H]1c1ccccc1,0
8792,C1C(N(Cc2ccccc2)c2cccc3[nH]ncc23)CCNC1,c1ccc(CN(c2cccc3[nH]ncc23)C2CCNCC2)cc1,1
8793,[C@@H]1(CN2CCCC2)CCCN1C(N(Cc1ccc(cc1)-c1ccccc1)C)=O,CN(Cc1ccc(-c2ccccc2)cc1)C(=O)N1CCC[C@H]1CN1CCCC1,1
8794,C1C(N2CC(C2)NC(=O)CNc2ncnc3c2cc(C(F)(F)F)cc3)CCC(c2sc(C(C)C)nc2)(C1)O,CC(C)c1ncc(C2(O)CCC(N3CC(NC(=O)CNc4ncnc5ccc(C(F)(F)F)cc45)C3)CC2)s1,0
8795,c1(cc(ccn1C)-c1n(c(nn1)SCCCN1CC2N(c3ccc(F)cc3)CCC2C1)C)=O,Cn1c(SCCCN2CC3CCN(c4ccc(F)cc4)C3C2)nnc1-c1ccn(C)c(=O)c1,1
8796,C(#N)c1cnc2c(N3CC(NC)C3)nc(nc2c1)N,CNC1CN(c2nc(N)nc3cc(C#N)cnc23)C1,0
8797,c1(C)nc(nc(c1)COc1c(F)c(c(F)cc1)F)-c1ccccn1,Cc1cc(COc2ccc(F)c(F)c2F)nc(-c2ccccn2)n1,0
8798,N1=C(NC(c2ccccc2)(c2ccccc2)C1=O)O,O=C1N=C(O)NC1(c1ccccc1)c1ccccc1,0
8799,c1(Cl)ccc(-c2n(c3c(n2)c(ncn3)N2CCN(C)CC2)-c2ccc(Cl)cc2)c(Cl)c1,CN1CCN(c2ncnc3c2nc(-c2ccc(Cl)cc2Cl)n3-c2ccc(Cl)cc2)CC1,1
8800,c1(cn(C)c(=O)cc1C(F)(F)F)C(NC[C@H](CN1CCC(Oc2ccc(Cl)c(c2)Cl)CC1)O)=O,Cn1cc(C(=O)NC[C@@H](O)CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)c(C(F)(F)F)cc1=O,0
8801,n1cc(cnc1CCN1C(=O)c2c(cccc2)C1C(=O)NCc1cc(OC(F)(F)F)ccc1)F,O=C(NCc1cccc(OC(F)(F)F)c1)C1c2ccccc2C(=O)N1CCc1ncc(F)cn1,0
8802,Fc1c(C(F)(F)F)cccc1C(N1Cc2nnn(c2C[C@@H]1C)-c1ncc(F)cn1)=O,C[C@H]1Cc2c(nnn2-c2ncc(F)cn2)CN1C(=O)c1cccc(C(F)(F)F)c1F,1
8803,C1CN(CC(C1NCc1cc2c(OCCO2)cn1)O)CCn1c2cc(ccc2ccc1=O)C#N,N#Cc1ccc2ccc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)C(O)C3)c2c1,0
8804,C1[C@H](CNC[C@H]1C(N[C@@H](COCC)CC(C)C)=O)C(N(C1CC1)c1cc2N(CCCOC)C(=O)C(Oc2cc1F)(C)C)=O.Cl,CCOC[C@@H](CC(C)C)NC(=O)[C@@H]1CNC[C@H](C(=O)N(c2cc3c(cc2F)OC(C)(C)C(=O)N3CCCOC)C2CC2)C1.Cl,0
8805,n1c(n(C)c(SCCCN2C[C@@H]3[C@](CC2)(C3)c2ccc(cc2)C(F)(F)F)n1)-c1c(nco1)C,Cc1ncoc1-c1nnc(SCCCN2CC[C@]3(c4ccc(C(F)(F)F)cc4)C[C@@H]3C2)n1C,1
8806,c1cccc2CCc3c(cccc3)C(=CCC[NH+](C)C)c21,C[NH+](C)CCC=C1c2ccccc2CCc2ccccc21,1
8807,C1CN(CCOc2ccc(cc2)Oc2sc3ccccc3n2)CCC1O,OC1CCN(CCOc2ccc(Oc3nc4ccccc4s3)cc2)CC1,0
8808,c1cc(COc2ccn(c(c2)=O)-c2ccc(cc2)OCCN2CCCC2)ccc1C(F)(F)F,O=c1cc(OCc2ccc(C(F)(F)F)cc2)ccn1-c1ccc(OCCN2CCCC2)cc1,1
8809,c1(ncc2c(OCCO2)c1)CN[C@@H]1CCN(C[C@H]1O)CCc1c(cnc2ccc(OC)nc12)F,COc1ccc2ncc(F)c(CCN3CC[C@@H](NCc4cc5c(cn4)OCCO5)[C@H](O)C3)c2n1,0
8810,n1ccc(nc1NCc1ccc(cc1)C(=O)Nc1c(cccc1)N)-c1ccccc1,Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3ccccc3)n2)cc1,0
8811,c1c(sc(c1)C(=O)NC1CC1)-n1c(nc2c1ccc(OC(F)(F)F)c2)C,Cc1nc2cc(OC(F)(F)F)ccc2n1-c1ccc(C(=O)NC2CC2)s1,1
8812,c1(nccc(c1)C(F)(F)F)N1CCN(CC1)C(=O)[C@@]1(C(C)C)CC[C@@H](N[C@@H]2[C@H](O)COCC2)C1,CC(C)[C@]1(C(=O)N2CCN(c3cc(C(F)(F)F)ccn3)CC2)CC[C@@H](N[C@H]2CCOC[C@H]2O)C1,1
8813,S(=O)(N1Cc2ccc(cc2C1)C=CC(NO)=O)(c1ccc(C(F)(F)F)cc1)=O,O=C(C=Cc1ccc2c(c1)CN(S(=O)(=O)c1ccc(C(F)(F)F)cc1)C2)NO,0
8814,O[C@]1(CC[C@H](N[C@@H]2CN(CC2)C(C2CCN(CC2)c2cc(ncn2)C(F)(F)F)=O)CC1)c1ccc(-c2ncccn2)cn1,O=C(C1CCN(c2cc(C(F)(F)F)ncn2)CC1)N1CC[C@H](N[C@H]2CC[C@@](O)(c3ccc(-c4ncccn4)cn3)CC2)C1,0
8815,Brc1nnc(SCC(=O)O)n1-c1c2ccccc2c(C2CC2)cc1,O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,0
8816,c1c(ccc2c1CCC2NC(c1cccnc1)=O)CCN1CCN(CC1)c1nsc2ccccc21,O=C(NC1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21)c1cccnc1,1
