,rand_smi,cano_smi,Y
7950,Nc1c(C(=O)NCc2sccc2)c2nc3c(cccc3)nc2n1CCCC,CCCCn1c(N)c(C(=O)NCc2cccs2)c2nc3ccccc3nc21,0
7951,[nH]1c(c(C(=O)CN2CCN(CC2)C(c2ccco2)=O)c2ccccc12)C,Cc1[nH]c2ccccc2c1C(=O)CN1CCN(C(=O)c2ccco2)CC1,0
7952,c12ccccc2nc(CCCCCC)n(c1=O)NC(c1c(O)c2CCCCc2n(CC(C)C)c1=O)=O,CCCCCCc1nc2ccccc2c(=O)n1NC(=O)c1c(O)c2c(n(CC(C)C)c1=O)CCCC2,0
7953,c1sc(cc1)C1N(S(=O)(=O)C)N=C(C1)c1ccc(C)cc1,Cc1ccc(C2=NN(S(C)(=O)=O)C(c3cccs3)C2)cc1,0
7954,C1CN(CCN1c1ccc(OC)cc1)c1oc(nc1C#N)Cc1ccccc1,COc1ccc(N2CCN(c3oc(Cc4ccccc4)nc3C#N)CC2)cc1,1
7955,Cl.c1ccc(cc1)-c1nc2c3ccccc3oc2c(NCCCn2ccnc2)n1,Cl.c1ccc(-c2nc(NCCCn3ccnc3)c3oc4ccccc4c3n2)cc1,1
7956,Cl.n1c(-c2ccccc2)nc(c2c1c1c(o2)cccc1)NCc1ccco1,Cl.c1ccc(-c2nc(NCc3ccco3)c3oc4ccccc4c3n2)cc1,1
7957,c1ccc2c(c1)nc(SCC(C1(C)CC3(C(=O)O1)C(OC(C)(C)C3)=O)=O)s2,CC1(C)CC2(CC(C)(C(=O)CSc3nc4ccccc4s3)OC2=O)C(=O)O1,1
7958,C(NC(=O)C)COc1nc(OC)nc(n1)N(C)C,COc1nc(OCCNC(C)=O)nc(N(C)C)n1,0
7959,[nH]1c(CSc2n(CC)c(-c3ccc(cc3)OC)nn2)nc2c1cccc2,CCn1c(SCc2nc3ccccc3[nH]2)nnc1-c1ccc(OC)cc1,1
7960,n1nc(n(c1SCc1cccc(C)c1)CC)-c1ccc(C)cc1,CCn1c(SCc2cccc(C)c2)nnc1-c1ccc(C)cc1,1
7961,C(CCCC)CCC(NNC(=O)CCC(=O)O)=O,CCCCCCCC(=O)NNC(=O)CCC(=O)O,0
7962,S1C(N(c2ccc(cc2)C)CC(N)=O)C(=O)N(Cc2cc(ccc2)C(=O)O)C1=O,Cc1ccc(N(CC(N)=O)C2SC(=O)N(Cc3cccc(C(=O)O)c3)C2=O)cc1,0
7963,c1(Br)ccc2[nH]c3c(n(cnc3c2c1)/N=C/c1ccc(c(c1)CN1CCOCC1)OC)=O,COc1ccc(/C=N/n2cnc3c([nH]c4ccc(Br)cc43)c2=O)cc1CN1CCOCC1,1
7964,c1(S(=O)(c2ccccc2)=O)[nH]c(-c2ccc(cc2)C)nc1SC,CSc1nc(-c2ccc(C)cc2)[nH]c1S(=O)(=O)c1ccccc1,1
7965,C1N(CCc2ccccc21)c1ncc2C(CC(c3ccc(cc3)C)Cc2n1)=O,Cc1ccc(C2CC(=O)c3cnc(N4CCc5ccccc5C4)nc3C2)cc1,0
7966,C1C(C)(CC(C2C(C(C#N)=C(/N=C/N3CCN(CC3)C)OC=21)c1ccccc1)=O)C,CN1CCN(/C=N/C2=C(C#N)C(c3ccccc3)C3=C(CC(C)(C)CC3=O)O2)CC1,0
7967,c1(-c2c3c(cn2C2CCCCC2)n(C)c(n(C)c3=O)=O)cc(C)ccc1,Cc1cccc(-c2c3c(=O)n(C)c(=O)n(C)c3cn2C2CCCCC2)c1,1
7968,c1nc(nc(c1COCC)NCC(c1c2ccccc2[nH]c1C)=O)C,CCOCc1cnc(C)nc1NCC(=O)c1c(C)[nH]c2ccccc12,0
7969,c1cc(oc1)Cn1c(=NC(c2ccccc2)=O)c(C(OCC)=O)cc2c(n3cccc(c3nc21)C)=O,CCOC(=O)c1cc2c(=O)n3cccc(C)c3nc2n(Cc2ccco2)c1=NC(=O)c1ccccc1,0
7970,O=S(O)(=O)C.c1cccc(-c2cc3c4CCCC5c4n(c3cc2)CCN=5)c1,CS(=O)(=O)O.c1ccc(-c2ccc3c(c2)c2c4n3CCN=C4CCC2)cc1,0
7971,n1c(-c2ccncc2)oc(SCC)n1,CCSc1nnc(-c2ccncc2)o1,0
7972,c1c(ccc(c1)Cl)-c1c2c(c(=O)n(CCC(=O)NCCN3CCOCC3)n1)cccc2,O=C(CCn1nc(-c2ccc(Cl)cc2)c2ccccc2c1=O)NCCN1CCOCC1,1
7973,CON(S(=O)(c1ccccc1Cl)=O)c1nc(nc(N(C)C)n1)N(C)C,CON(c1nc(N(C)C)nc(N(C)C)n1)S(=O)(=O)c1ccccc1Cl,1
7974,C(O)(CCC(c1ccc(cc1)OCC)=O)=O,CCOc1ccc(C(=O)CCC(=O)O)cc1,0
7975,C(N(CC)c1ccc(SS(O)(=O)=O)cc1)C,CCN(CC)c1ccc(SS(=O)(=O)O)cc1,0
7976,c1csc(NC(CSC2=C(C(c3ccc(Cl)cc3)C(C(=O)OCC=C)=C(C)N2)C#N)=O)n1,C=CCOC(=O)C1=C(C)NC(SCC(=O)Nc2nccs2)=C(C#N)C1c1ccc(Cl)cc1,1
7977,c1(=O)cc(c(c(o1)C)C(=O)Nc1ccc(cn1)Cl)C,Cc1cc(=O)oc(C)c1C(=O)Nc1ccc(Cl)cn1,0
7978,O=C(CSc1n(c(=O)cc(n1)O)C)Nc1ccc(cc1)C,Cc1ccc(NC(=O)CSc2nc(O)cc(=O)n2C)cc1,0
7979,c1(c2C(CCCc2n(CC(=O)OCC)n1)=O)C,CCOC(=O)Cn1nc(C)c2c1CCCC2=O,0
7980,c1cc(ccc1)-n1c(=O)c2c3c(sc2nc1SCC(=O)NCc1ccccc1)CSC(C)(C)C3,CC1(C)Cc2c(sc3nc(SCC(=O)NCc4ccccc4)n(-c4ccccc4)c(=O)c23)CS1,1
7981,[C@H](C(=O)O)(NC(NC1CCCc2c1cccc2)=O)C,C[C@H](NC(=O)NC1CCCc2ccccc21)C(=O)O,0
7982,Cl.N(CC)(CCC(=O)Nc1cc2N(c3c(cccc3)CCc2cc1)C(=O)CN(CC)CC)CC.O,CCN(CC)CCC(=O)Nc1ccc2c(c1)N(C(=O)CN(CC)CC)c1ccccc1CC2.Cl.O,0
7983,C(NC(SCc1ccccc1)=NCC=C)#N,C=CCN=C(NC#N)SCc1ccccc1,0
7984,C(NC(=NC(C)C)SCc1ccc(Br)cc1)#N,CC(C)N=C(NC#N)SCc1ccc(Br)cc1,0
7985,c1(Cl)ccc(cc1)-c1c2n(nc1C)c(cc(C(C)(C)C)n2)N1CCN(CC1)C(=O)c1occc1,Cc1nn2c(N3CCN(C(=O)c4ccco4)CC3)cc(C(C)(C)C)nc2c1-c1ccc(Cl)cc1,0
7986,c1c(cccc1)C(NNC1C(N(C(=O)C1)C)=O)=O,CN1C(=O)CC(NNC(=O)c2ccccc2)C1=O,0
7987,c1nc2c(C(O)(CC)c3c-2cccc3)cc1,CCC1(O)c2ccccc2-c2ncccc21,0
7988,c1cc(ccc1N(C)C)NC(CSc1nc(N)c(C(=O)Nc2ccc(cc2)N(C)C)s1)=O,CN(C)c1ccc(NC(=O)CSc2nc(N)c(C(=O)Nc3ccc(N(C)C)cc3)s2)cc1,1
7989,c1c(Cl)c(ccc1Cn1c(c2c(nc(n2C)OCc2cc3c(cc2)OCO3)n(c1=O)C)=O)Cl,Cn1c(OCc2ccc3c(c2)OCO3)nc2c1c(=O)n(Cc1ccc(Cl)c(Cl)c1)c(=O)n2C,1
7990,N1(Cc2ccc(cc2)OC)C(=O)C(CCCC)S/C1=N/N=C/c1ccc(OC)cc1,CCCCC1S/C(=N/N=C/c2ccc(OC)cc2)N(Cc2ccc(OC)cc2)C1=O,1
7991,O=c1n(nc(c2c1cccc2)-c1ccc(c(c1)S(=O)(=O)N(CC)CC)C)C,CCN(CC)S(=O)(=O)c1cc(-c2nn(C)c(=O)c3ccccc23)ccc1C,1
7992,c1c(ccc2c1c(N=NC1=NC(CS1)=O)c(n2CC)O)CC,CCc1ccc2c(c1)c(N=NC1=NC(=O)CS1)c(O)n2CC,0
7993,C(N1CCCC1)Cn1cc(C(OC)=O)cc(Br)c1=O,COC(=O)c1cc(Br)c(=O)n(CCN2CCCC2)c1,0
7994,C1CN(CC1)Cc1nc2c(cccc2)n1Cc1ccccc1,c1ccc(Cn2c(CN3CCCC3)nc3ccccc32)cc1,0
7995,O=P(OCC)(OCC)CN(CC)CCNP(OCC)(OCC)=O,CCOP(=O)(CN(CC)CCNP(=O)(OCC)OCC)OCC,0
7996,S1Cc2c(c3c(nc(n(-c4ccc(C)cc4)c3=O)SCC(=O)NCc3ccco3)s2)CC1(C)C,Cc1ccc(-n2c(SCC(=O)NCc3ccco3)nc3sc4c(c3c2=O)CC(C)(C)SC4)cc1,1
7997,CCc1ccc(C(c2oc3c(c(cc(C)n3)C)c2N)=O)cc1,CCc1ccc(C(=O)c2oc3nc(C)cc(C)c3c2N)cc1,1
7998,C(c1c(NC(CSc2nc(-c3ccc(cc3Cl)Cl)[nH]n2)=O)sc(C(OCC)=O)c1C)#N,CCOC(=O)c1sc(NC(=O)CSc2n[nH]c(-c3ccc(Cl)cc3Cl)n2)c(C#N)c1C,1
7999,c1ccc(cc1)CN(C1CCS(=O)(C1)=O)C(=O)c1sc2c(cccc2)c1Cl,O=C(c1sc2ccccc2c1Cl)N(Cc1ccccc1)C1CCS(=O)(=O)C1,1
8000,c1(c2c(c(C)nc1SCC(Nc1cccc(c1)OCC)=O)CCCC2)C#N,CCOc1cccc(NC(=O)CSc2nc(C)c3c(c2C#N)CCCC3)c1,0
8001,c1cccc(CNC(=O)N[C@H](C(OC)=O)C(C)CC)n1,CCC(C)[C@H](NC(=O)NCc1ccccn1)C(=O)OC,0
8002,c1(=O)n(-c2ccccc2)n(C)c(c1Nc1c(c2nonc2c(N2CC(CCC2)C)c1)[N+](=O)[O-])C,Cc1c(Nc2cc(N3CCCC(C)C3)c3nonc3c2[N+](=O)[O-])c(=O)n(-c2ccccc2)n1C,0
8003,Cl.c1(ccc(CCn2c(=O)c(cc(C(=O)OC)c2)Br)cc1)O,COC(=O)c1cc(Br)c(=O)n(CCc2ccc(O)cc2)c1.Cl,1
8004,C(N1CCOCC1)(CC(O)=O)C(OC(C)C)=O,CC(C)OC(=O)C(CC(=O)O)N1CCOCC1,0
8005,C1c2c(oc3c(c(O)c(Cl)cc3c2CCC1)CN(CC)CC)=O,CCN(CC)Cc1c(O)c(Cl)cc2c3c(c(=O)oc12)CCCC3,0
8006,c1c(ccc(c1)OC)/C(=C1/C(C(=O)N(C1c1cc(O)ccc1)CC1OCCC1)=O)O,COc1ccc(/C(O)=C2/C(=O)C(=O)N(CC3CCCO3)C2c2cccc(O)c2)cc1,0
8007,O1CCN(CC1)c1nc(cc(n1)C)Oc1ccc(cc1)CCC,CCCc1ccc(Oc2cc(C)nc(N3CCOCC3)n2)cc1,0
8008,c1ccc(o1)Cn1c(SCc2[nH]c3ccccc3n2)nnc1-c1ccccc1,c1ccc(-c2nnc(SCc3nc4ccccc4[nH]3)n2Cc2ccco2)cc1,1
8009,CC(Nc1nnc(CCN2CCCCC2)s1)=O,CC(=O)Nc1nnc(CCN2CCCCC2)s1,0
8010,C(=C)Cn1c(SCc2nc3c([nH]2)cccc3)nnc1-c1cccc(OC)c1,C=CCn1c(SCc2nc3ccccc3[nH]2)nnc1-c1cccc(OC)c1,1
8011,c1(C2N3c4c(cccc4)N=C(C3=Nc3c2c(C)nn3-c2ccccc2)Nc2ccc(NC(C)=O)cc2)ccccc1,CC(=O)Nc1ccc(NC2=Nc3ccccc3N3C2=Nc2c(c(C)nn2-c2ccccc2)C3c2ccccc2)cc1,0
8012,c1ccccc1C(=O)c1c(=O)n(c2c(cccc2)n1)CCCCC,CCCCCn1c(=O)c(C(=O)c2ccccc2)nc2ccccc21,0
8013,C(n1nc(c2c1nc1ccccc1n2)-c1ccccc1)CCCC,CCCCCn1nc(-c2ccccc2)c2nc3ccccc3nc21,0
8014,c1(-c2n(O)c(C(=O)C)c(C)n2)ccccc1,CC(=O)c1c(C)nc(-c2ccccc2)n1O,0
8015,O(C(c1[nH]c2cccc(c2c1NC(CN(C)CC1OCCO1)=O)OC)=O)C,COC(=O)c1[nH]c2cccc(OC)c2c1NC(=O)CN(C)CC1OCCO1,0
8016,c1cc(NC(CSc2oc(-c3ccncc3)nn2)=O)ccc1C,Cc1ccc(NC(=O)CSc2nnc(-c3ccncc3)o2)cc1,0
8017,N(\n1c2cc(c(cc2n(C)c1=S)C)C)=C/c1cccc(c1OC)OC,COc1cccc(/C=N/n2c(=S)n(C)c3cc(C)c(C)cc32)c1OC,0
8018,C1(Nc2c(C(N1)=O)c(c(C)s2)C)c1c(O)c(ccc1)C,Cc1cccc(C2NC(=O)c3c(sc(C)c3C)N2)c1O,1
8019,c1cccc2cc(C(N(C3CCS(C3)(=O)=O)Cc3ccc(CC)cc3)=O)c(=O)oc21,CCc1ccc(CN(C(=O)c2cc3ccccc3oc2=O)C2CCS(=O)(=O)C2)cc1,1
8020,n1(cc[n+](c1)CCCCC)-c1nc2ccccc2nc1[N-]S(c1ccc(C)cc1)(=O)=O,CCCCC[n+]1ccn(-c2nc3ccccc3nc2[N-]S(=O)(=O)c2ccc(C)cc2)c1,1
8021,CCN1C[C@H]2C(=CC1)C(=C(N)C([C@@H]2c1cocc1)(C#N)C#N)C#N,CCN1CC=C2C(C#N)=C(N)C(C#N)(C#N)[C@H](c3ccoc3)[C@H]2C1,1
8022,C(NC(=O)OCc1ccccc1)C1CCC(CC1)C(=O)O,O=C(NCC1CCC(C(=O)O)CC1)OCc1ccccc1,0
8023,C1(CC(=O)N)N(C(N(C1=O)C)=S)NC(c1ccc(cc1)Cl)=O,CN1C(=O)C(CC(N)=O)N(NC(=O)c2ccc(Cl)cc2)C1=S,0
8024,c1c2c(ccc1)C=NN1[C@@H](C(C(C)(C)C)=O)[C@H](c3ccccc3)[C@@]3(C21)C(=O)OC(=N3)c1ccccc1,CC(C)(C)C(=O)[C@H]1[C@H](c2ccccc2)[C@@]2(N=C(c3ccccc3)OC2=O)C2c3ccccc3C=NN21,0
8025,[I-].c1cccc(c1)C(O)c1n(C)c[n+](c1)C,Cn1c[n+](C)cc1C(O)c1ccccc1.[I-],0
8026,C1(=O)CC(c2ccccc2)Cc2nc(ncc12)N1Cc2ccccc2CC1,O=C1CC(c2ccccc2)Cc2nc(N3CCc4ccccc4C3)ncc21,0
8027,c1cc2c3c(oc2cc1)c(Oc1ccc(cc1)Cl)nc(n3)C,Cc1nc(Oc2ccc(Cl)cc2)c2oc3ccccc3c2n1,0
8028,c1c(C(=O)N)nc(Oc2ccc(cc2)C#N)nc1-c1ccccc1,N#Cc1ccc(Oc2nc(C(N)=O)cc(-c3ccccc3)n2)cc1,0
8029,O=C1C2C(C(=O)N(CCCC)C=2CC(C)(C)C1)(C(F)(F)F)NC(=O)c1cccnc1,CCCCN1C(=O)C(NC(=O)c2cccnc2)(C(F)(F)F)C2=C1CC(C)(C)CC2=O,1
8030,O=C(N1CCOCC1)/C(=c1\n(-c2ccccc2)c(/c(s1)=C\c1cc(ccc1)OC)=O)C#N,COc1cccc(/C=c2/s/c(=C(\C#N)C(=O)N3CCOCC3)n(-c3ccccc3)c2=O)c1,0
8031,O=C(c1sccc1)C1=C(O)C(=O)N(C1c1ccccc1)CCOC,COCCN1C(=O)C(O)=C(C(=O)c2cccs2)C1c1ccccc1,0
8032,N#Cc1c2nc3c(n2c(N2CCN(c4cc(ccn4)C)CC2)c(c1C)CC)cccc3,CCc1c(C)c(C#N)c2nc3ccccc3n2c1N1CCN(c2cc(C)ccn2)CC1,0
8033,N12C(=O)CSC1=C(C(=O)OCC)CC(C#N)=C2N,CCOC(=O)C1=C2SCC(=O)N2C(N)=C(C#N)C1,0
8034,C1(C(=O)OC(C)C)CC(=C(N2C(CSC2=1)=O)N)C#N,CC(C)OC(=O)C1=C2SCC(=O)N2C(N)=C(C#N)C1,0
8035,N(C(C(=O)OCN1C(=O)c2ccccc2C1=O)C(C)CC)C(OCc1ccccc1)=O,CCC(C)C(NC(=O)OCc1ccccc1)C(=O)OCN1C(=O)c2ccccc2C1=O,1
8036,O(C(=O)c1[nH]c2cc(OC)ccc2c1NC(CCN1CCSCC1)=O)C,COC(=O)c1[nH]c2cc(OC)ccc2c1NC(=O)CCN1CCSCC1,0
8037,c12ccccc1c(=O)n(C)nc2-c1cc(c(C)cc1)CNC(=O)Cn1c(c2c(cccc2)c(n1)-c1ccccc1)=O,Cc1ccc(-c2nn(C)c(=O)c3ccccc23)cc1CNC(=O)Cn1nc(-c2ccccc2)c2ccccc2c1=O,0
8038,s1c(ccc1)C1C(=C(NC(=C1C(=O)OCC=C)C)SC)C#N,C=CCOC(=O)C1=C(C)NC(SC)=C(C#N)C1c1cccs1,1
8039,CCOC(=O)CSC1NC(C)=C(C(OCC=C)=O)C(c2ccc(C)cc2)C=1C#N,C=CCOC(=O)C1=C(C)NC(SCC(=O)OCC)=C(C#N)C1c1ccc(C)cc1,1
8040,c12CCCCCc1c(c(s2)/N=C/N(CCC)CCC)C#N,CCCN(/C=N/c1sc2c(c1C#N)CCCCC2)CCC,1
8041,c1(C(NC2CC3C(C=2C(=O)C)C3(C)C)=O)ccc(cc1)F,CC(=O)C1=C(NC(=O)c2ccc(F)cc2)CC2C1C2(C)C,0
8042,Oc1c(cccc1OC)C1C(C)C(=O)C(C)C(c2c(O)c(ccc2)OC)N1,COc1cccc(C2NC(c3cccc(OC)c3O)C(C)C(=O)C2C)c1O,1
8043,CC1(Cc2c(CS1)c([nH]c(c2C#N)=O)C)C,Cc1[nH]c(=O)c(C#N)c2c1CSC(C)(C)C2,0
8044,C1CCCc2c1c([nH]c(c2C#N)=O)CCCC,CCCCc1[nH]c(=O)c(C#N)c2c1CCCC2,0
8045,C(OC(c1c(nc(s1)NS(=O)(=O)c1ccccc1)C)=O)C,CCOC(=O)c1sc(NS(=O)(=O)c2ccccc2)nc1C,0
8046,O=C(NCc1sccc1)c1c(n(CCC(C)C)c2c1nc1c(n2)cccc1)N,CC(C)CCn1c(N)c(C(=O)NCc2cccs2)c2nc3ccccc3nc21,0
8047,c1cccc(c1)CSc1nc2c(c(C)c(s2)C)c(=O)n1Cc1occc1,Cc1sc2nc(SCc3ccccc3)n(Cc3ccco3)c(=O)c2c1C,1
8048,n12c(-c3ccccc3NC1(C)CCCC)nc1c2cccc1,CCCCC1(C)Nc2ccccc2-c2nc3ccccc3n21,1
8049,O(c1ccccc1CNC(=O)CCC(Nc1sc(nn1)CCC)=O)C,CCCc1nnc(NC(=O)CCC(=O)NCc2ccccc2OC)s1,0
8050,c1(C)c(oc2c1cccc2)C(N(Cc1ccc(cc1)OCC)C1CCS(=O)(=O)C1)=O,CCOc1ccc(CN(C(=O)c2oc3ccccc3c2C)C2CCS(=O)(=O)C2)cc1,1
8051,c1c(Cl)ccc2OC(C3=C(c21)Nc1n(C3c2ccc(Br)cc2)ncn1)c1ccncc1,Clc1ccc2c(c1)C1=C(C(c3ccncc3)O2)C(c2ccc(Br)cc2)n2ncnc2N1,1
8052,C(C)(=NCCCN1CCOCC1)c1c(=O)[nH]c(n(CC=C)c1O)=O,C=CCn1c(O)c(C(C)=NCCCN2CCOCC2)c(=O)[nH]c1=O,0
8053,O=C(OCC)C1(NC(CC1c1ccccc1)=O)C(=O)O,CCOC(=O)C1(C(=O)O)NC(=O)CC1c1ccccc1,0
8054,COc1c(c(cc(C2c3ccc(O)cc3OC(N)=C2C#N)c1)OC)OC,COc1cc(C2C(C#N)=C(N)Oc3cc(O)ccc32)cc(OC)c1OC,1
8055,C1[C@@H]2[C@H](CCN1C)N(S(=O)(=O)c1ccc([N+](=O)[O-])cc1)c1c2cc(cc1)C.Cl,Cc1ccc2c(c1)[C@@H]1CN(C)CC[C@@H]1N2S(=O)(=O)c1ccc([N+](=O)[O-])cc1.Cl,0
8056,COc1ccc(CCN2C(SC3C2CS(=O)(=O)C3)=NC(CCC(O)=O)=O)cc1,COc1ccc(CCN2C(=NC(=O)CCC(=O)O)SC3CS(=O)(=O)CC32)cc1,0
8057,C1CCCN1c1nc(nc(N2CCCC2)n1)N/N=C/c1cccc(OC)c1O,COc1cccc(/C=N/Nc2nc(N3CCCC3)nc(N3CCCC3)n2)c1O,1
8058,N(C(CCC(Nc1sc(CC)nn1)=O)=O)Cc1ccccc1OC,CCc1nnc(NC(=O)CCC(=O)NCc2ccccc2OC)s1,0
8059,c1c(ccc(c1)N=C(NC#N)SCC(NC(C)(C)C)=O)F,CC(C)(C)NC(=O)CSC(=Nc1ccc(F)cc1)NC#N,0
8060,C1(NC(=O)Nc2ccc(Cl)cc2)CCCCC1,O=C(Nc1ccc(Cl)cc1)NC1CCCCC1,0
8061,C(Nc1nc(SCC(OC)=O)nc(n1)NC#N)(C)C,COC(=O)CSc1nc(NC#N)nc(NC(C)C)n1,0
8062,C1(=O)NC(C(CN2CCCC2=O)(CCC(C)C)C(=O)N1)=O,CC(C)CCC1(CN2CCCC2=O)C(=O)NC(=O)NC1=O,0
8063,C(N(CC)CC)C(=O)c1c2cc(ccc2[nH]c1)OC,CCN(CC)CC(=O)c1c[nH]c2ccc(OC)cc12,0
8064,O=C(C(C)N1CCSCC1)c1c[nH]c2c1cccc2,CC(C(=O)c1c[nH]c2ccccc12)N1CCSCC1,0
8065,n1(CC=C)c(n(C)c2c(c1=O)n(Cc1c(Cl)cccc1)c(Br)n2)=O,C=CCn1c(=O)c2c(nc(Br)n2Cc2ccccc2Cl)n(C)c1=O,1
8066,n1(c2c(n(CC(OC)=O)c(n(C)c2nc1Br)=O)=O)Cc1c(Cl)cccc1,COC(=O)Cn1c(=O)c2c(nc(Br)n2Cc2ccccc2Cl)n(C)c1=O,0
8067,n1(C)c(n(CC)c(=O)c2n3c(SCC3)nc21)=O,CCn1c(=O)c2c(nc3n2CCS3)n(C)c1=O,0
8068,c1cccc2c1N(c1c(cccc1)S2)C(=O)N1CCCC(C)(C1)C,CC1(C)CCCN(C(=O)N2c3ccccc3Sc3ccccc32)C1,0
8069,c1(C)cc(C)c(C#N)c(n1)SCC(Nc1sc(c(C)c1C#N)C(=O)OCC)=O,CCOC(=O)c1sc(NC(=O)CSc2nc(C)cc(C)c2C#N)c(C#N)c1C,0
8070,C(c1ccccc1)(c1ccc(F)cc1)(O)C(N1CCOCC1)c1ccccc1.Cl,Cl.OC(c1ccccc1)(c1ccc(F)cc1)C(c1ccccc1)N1CCOCC1,1
8071,c1cc(ccc1CSc1n(c(COc2ccc(C)cc2)nn1)CC)C#N,CCn1c(COc2ccc(C)cc2)nnc1SCc1ccc(C#N)cc1,1
8072,Cl.c1ccc(cc1)N1C2N(c3c(C1=O)c1c(s3)CSC(C)(C1)C)CCN=2,CC1(C)Cc2c(sc3c2C(=O)N(c2ccccc2)C2=NCCN23)CS1.Cl,0
8073,c1(=O)cc(C)c(C(N2CCCCC2)=O)c(C)o1,Cc1cc(=O)oc(C)c1C(=O)N1CCCCC1,0
8074,C(C)(C)(C)NC(CSc1nc(c(c(=O)n1-c1ccccc1)CC)O)=O,CCc1c(O)nc(SCC(=O)NC(C)(C)C)n(-c2ccccc2)c1=O,0
8075,n1c(SCC(N2CCCCC2)=O)n(c(cc1O)=O)CC,CCn1c(SCC(=O)N2CCCCC2)nc(O)cc1=O,0
8076,C1c2c(CC1)sc1n3cnnc3n(c(=O)c12)C,Cn1c(=O)c2c3c(sc2n2cnnc12)CCC3,0
8077,c1ccccc1CCP(C(O)c1ccccc1)(=O)O,O=P(O)(CCc1ccccc1)C(O)c1ccccc1,0
8078,Cl.c1ccccc1CSc1nnc(o1)[C@@H]1CCCN1,Cl.c1ccc(CSc2nnc([C@@H]3CCCN3)o2)cc1,0
8079,c1(N)c(C(NCC(CN(C)C)(C)C)=O)c(C)sc1C(=O)OCC,CCOC(=O)c1sc(C)c(C(=O)NCC(C)(C)CN(C)C)c1N,0
8080,C(=O)(Nc1c(cccc1)C(F)(F)F)C1C(=O)NCCC1,O=C1NCCCC1C(=O)Nc1ccccc1C(F)(F)F,0
8081,C1(CCCCC1)NC(=O)N(O)C1C(SC(=S)N1Cc1cc2OCOc2cc1)(C)C,CC1(C)SC(=S)N(Cc2ccc3c(c2)OCO3)C1N(O)C(=O)NC1CCCCC1,1
8082,c1(=C\C(OC)=O)\c(n(-c2ccccc2)/c(s1)=C(/C(NC)=O)C#N)=O,CNC(=O)/C(C#N)=c1\s/c(=C/C(=O)OC)c(=O)n1-c1ccccc1,0
8083,C1CCC2(CC1)C(CC(O2)=O)C(NCC)=O,CCNC(=O)C1CC(=O)OC12CCCCC2,0
8084,c1c(c2c([nH]c(=S)n(c2=O)-c2ccccc2)s1)-c1sccc1,O=c1c2c(-c3cccs3)csc2[nH]c(=S)n1-c1ccccc1,1
8085,c1cccc(-c2c3c(ccc(Cl)c3)[nH]c2C(OCC)=O)c1,CCOC(=O)c1[nH]c2ccc(Cl)cc2c1-c1ccccc1,0
8086,c1(c(c(OC)ccc1)OC)CN1C(N(C(C1(C)C)N(C(NC(C)C)=O)O)C(C)C)=O,COc1cccc(CN2C(=O)N(C(C)C)C(N(O)C(=O)NC(C)C)C2(C)C)c1OC,0
8087,C1(C)(C)N(C(N(C1N(C(Nc1ccccc1)=O)O)c1ccccc1)=O)CC(NCC(OC)=O)=O,COC(=O)CNC(=O)CN1C(=O)N(c2ccccc2)C(N(O)C(=O)Nc2ccccc2)C1(C)C,0
8088,n1c2c(nc3c1cccc3)n(CCCOC)c(N)c2C(Nc1sc2CCCCc2c1C(OCC)=O)=O,CCOC(=O)c1c(NC(=O)c2c(N)n(CCCOC)c3nc4ccccc4nc23)sc2c1CCCC2,0
8089,Cc1c(NC(=O)CSc2nnc(c(n2)-c2occc2)-c2occc2)cccc1C,Cc1cccc(NC(=O)CSc2nnc(-c3ccco3)c(-c3ccco3)n2)c1C,1
8090,c1nc(NCC2OCCC2)c2c(n(nc2)-c2ccc(OC)cc2)n1,COc1ccc(-n2ncc3c(NCC4CCCO4)ncnc32)cc1,0
8091,c12C(NC(CCCC)(Nc1c(C(OCC)=O)sc2C)C)=O,CCCCC1(C)NC(=O)c2c(C)sc(C(=O)OCC)c2N1,1
8092,Oc1ccc(C2C(=C(O)C(N2c2noc(c2)C)=O)C(c2ccco2)=O)cc1,Cc1cc(N2C(=O)C(O)=C(C(=O)c3ccco3)C2c2ccc(O)cc2)no1,0
8093,C1(CC1)n1c2c(c(=O)c(C(=O)O)c1)cc(c(N1CC(C)N(C(Nc3ccccc3)=S)CC1)c2OC)F,COc1c(N2CCN(C(=S)Nc3ccccc3)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0
8094,O(C)c1cc(c(-c2c(c([nH]n2)C)-c2ccc(Cl)cc2)cc1)O,COc1ccc(-c2n[nH]c(C)c2-c2ccc(Cl)cc2)c(O)c1,1
8095,n1onc(c1NC(C)=O)NC(=O)c1ccc(cc1)C(C)(C)C,CC(=O)Nc1nonc1NC(=O)c1ccc(C(C)(C)C)cc1,0
8096,C(COC(=O)C)CN1c2c(nnc(-c3ccccc3)c2)Nc2c1cccc2,CC(=O)OCCCN1c2ccccc2Nc2nnc(-c3ccccc3)cc21,1
8097,[Cl-].c1cc(SCCc2cc[nH+]cc2)ccc1F,Fc1ccc(SCCc2cc[nH+]cc2)cc1.[Cl-],1
8098,O=C(C)N1CCN(Cc2nc3cc(NC(c4ccccc4)=O)ccc3n2C)CC1,CC(=O)N1CCN(Cc2nc3cc(NC(=O)c4ccccc4)ccc3n2C)CC1,0
