,rand_smi,cano_smi,Y
5034,ClC(Cl)(Cl)[C@@H](O)CS(=O)(=O)NNc1ccccc1,O=S(=O)(C[C@H](O)C(Cl)(Cl)Cl)NNc1ccccc1,0
5035,C1C[C@]2(CN(Cc3ccccc3)C1)SC[C@H](N2)C(O)=O,O=C(O)[C@@H]1CS[C@@]2(CCCN(Cc3ccccc3)C2)N1,0
5036,c1cc2c(n(nn2)O[C@H]2O[C@@H]([C@H]3OC(O[C@H]32)(C)C)[C@@H]2COC(C)(O2)C)cc1Cl,CC1(C)O[C@H]2[C@@H](O1)[C@@H](On1nnc3ccc(Cl)cc31)O[C@@H]2[C@@H]1COC(C)(C)O1,0
5037,[C@H]1(c2cccn2-c2c(cc(cc2)C)N1)c1ccc(C(=O)O)cc1,Cc1ccc2c(c1)N[C@H](c1ccc(C(=O)O)cc1)c1cccn1-2,0
5038,n1c(c(c(CO)c(CSc2ccccc2N)c1)O)C,Cc1ncc(CSc2ccccc2N)c(CO)c1O,0
5039,Oc1ccc(Br)cc1C(Nc1ccc(cc1)-c1nc2ccccn2c1)=O,O=C(Nc1ccc(-c2cn3ccccc3n2)cc1)c1cc(Br)ccc1O,0
5040,O=S(O)(O)=O.[C@H]1(O)[C@@H]([C@H](SCCN)O[C@@H](C(=O)OC)[C@@H]1O)O,COC(=O)[C@@H]1O[C@@H](SCCN)[C@@H](O)[C@H](O)[C@H]1O.O=S(=O)(O)O,0
5041,N1(C(=O)c2ccccc2[C@]1(c1ccc(cc1)Cl)O)CCN,NCCN1C(=O)c2ccccc2[C@@]1(O)c1ccc(Cl)cc1,0
5042,C(C1C(CC(CC1=O)(C)C)=O)(C1C(CC(C)(C)CC1=O)=O)c1c(O)c(ccc1)O,CC1(C)CC(=O)C(C(c2cccc(O)c2O)C2C(=O)CC(C)(C)CC2=O)C(=O)C1,0
5043,N1CCNC1Cc1cccc2ccccc21,c1ccc2c(CC3NCCN3)cccc2c1,0
5044,C1CC(P(=O)(O)O)(N)CCC1,NC1(P(=O)(O)O)CCCCC1,0
5045,C(P(O)(O)=O)C(C(C)C)=O,CC(C)C(=O)CP(=O)(O)O,0
5046,P(O)(=O)(CC(=O)C(C)(C)C)O,CC(C)(C)C(=O)CP(=O)(O)O,0
5047,c1cc2/C([C@H](OC(=O)Nc3cccc(Cl)c3)Nc2cc1)=N/N,N/N=C1/c2ccccc2N[C@H]1OC(=O)Nc1cccc(Cl)c1,0
5048,c1cc(S(=O)(NC(=O)OC23N(COC3)COC2)=O)ccc1C,Cc1ccc(S(=O)(=O)NC(=O)OC23COCN2COC3)cc1,0
5049,c1(nc(C[N+](C)(C)N)cs1)-c1ccc(cc1)Cl,C[N+](C)(N)Cc1csc(-c2ccc(Cl)cc2)n1,0
5050,O=C(Nc1c(c(cc2C(C)(CC(C)(C)c21)C)N1CCCC1)C)c1c(Cl)cccc1,Cc1c(N2CCCC2)cc2c(c1NC(=O)c1ccccc1Cl)C(C)(C)CC2(C)C,0
5051,c1(c(O)c(cc(C(C)(C)C)c1)C(C)(C)C)[C@@H](c1ccc(cc1)OC)Nc1ncccc1,COc1ccc([C@@H](Nc2ccccn2)c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)cc1,1
5052,N1S(=O)(=O)N[C@H]2CC[C@@H]3NS(=O)(N[C@@H]4N([C@@H]1CC4)S(=O)(N32)=O)=O,O=S1(=O)N[C@H]2CC[C@@H]3NS(=O)(=O)N[C@H]4CC[C@H](N1)N4S(=O)(=O)N23,0
5053,c1c(c(c(cc1)C(O)=O)S(Cc1ccccc1)=O)C(O)=O,O=C(O)c1cccc(C(=O)O)c1S(=O)Cc1ccccc1,0
5054,Fc1c(NC(=O)Nc2onc(c2C#N)C)cccc1,Cc1noc(NC(=O)Nc2ccccc2F)c1C#N,0
5055,C(c1cc([C@H](O)[C@@H]2CCCCN2)c2c(n1)c(cc(Cl)c2)Cl)(F)(F)F.O=S(O)(C)=O,CS(=O)(=O)O.O[C@@H](c1cc(C(F)(F)F)nc2c(Cl)cc(Cl)cc12)[C@@H]1CCCCN1,0
5056,[nH]1c(-c2ccc(O)cc2)nc2ccc(cc12)-c1[nH]c2cc(ccc2n1)N1CCN(CC1)C,CN1CCN(c2ccc3nc(-c4ccc5nc(-c6ccc(O)cc6)[nH]c5c4)[nH]c3c2)CC1,0
5057,N(c1cc(ccc1C(O)=O)S(=O)(=O)O)=N[C@H]1C(C)=NN(C1=[OH+])c1c(C)cc(S(=O)(=O)O)cc1.O.[Cr],CC1=NN(c2ccc(S(=O)(=O)O)cc2C)C(=[OH+])[C@H]1N=Nc1cc(S(=O)(=O)O)ccc1C(=O)O.O.[Cr],0
5058,c1ccc(cc1)/C(=C1\c2ccccc2C(=O)C(=C1)C(O)=O)c1cc(c(c2c1cccc2)O)C(O)=O,O=C(O)C1=C/C(=C(/c2ccccc2)c2cc(C(=O)O)c(O)c3ccccc23)c2ccccc2C1=O,0
5059,c1(ccccc1-n1cccc1)-c1noc(CCC(O)=O)n1,O=C(O)CCc1nc(-c2ccccc2-n2cccc2)no1,0
5060,c1c(cccc1)SCc1cc2c(NC(C)(C=C2C)C)cc1,CC1=CC(C)(C)Nc2ccc(CSc3ccccc3)cc21,1
5061,c12c(c3c(nc(nn3)SCc3ccccc3)c3ccccc32)cccc1,c1ccc(CSc2nnc3c4ccccc4c4ccccc4c3n2)cc1,0
5062,O=C(O)CSc1nc2c3ccccc3c3c(cccc3)c2nn1,O=C(O)CSc1nnc2c3ccccc3c3ccccc3c2n1,0
5063,C(C(N[C@H](C(O)=O)CC(O)=O)=O)P(=O)(O)O.C1CC[C@@H]([C@H]([NH-])C1)[NH-].[Pt],O=C(O)C[C@H](NC(=O)CP(=O)(O)O)C(=O)O.[NH-][C@@H]1CCCC[C@@H]1[NH-].[Pt],0
5064,c1(Cl)cc(Cl)c(c(c1)[C@H]1Nc2ccccc2C(N1CCc1ccccn1)=O)O,O=C1c2ccccc2N[C@H](c2cc(Cl)cc(Cl)c2O)N1CCc1ccccn1,1
5065,c1(oc2cc(c(CN(C)CC(O)=O)cc2c(c1)C)O)=O,Cc1cc(=O)oc2cc(O)c(CN(C)CC(=O)O)cc12,0
5066,C(c1cc(cc(c1)C(=O)O)N1C(=O)c2ccccc2C1=O)(=O)O,O=C(O)c1cc(C(=O)O)cc(N2C(=O)c3ccccc3C2=O)c1,0
5067,c1(OC)c2c(cc(o2)[N+]([O-])=O)c2ccccc2c1,COc1cc2ccccc2c2cc([N+](=O)[O-])oc12,0
5068,N(C(CS(=O)(=O)Nc1ncccn1)=O)N,NNC(=O)CS(=O)(=O)Nc1ncccn1,0
5069,s1c(N(C)C)nc(n1)CN(C)C,CN(C)Cc1nsc(N(C)C)n1,0
5070,C1N([C@H](C)[C@@](c2ccccc2)(c2ncccc2)O)CCOC1,C[C@@H](N1CCOCC1)[C@@](O)(c1ccccc1)c1ccccn1,0
5071,n1c2c(c(cc1N/N=C\c1cccc(n1)C)C)cc(C)cc2,Cc1ccc2nc(N/N=C\c3cccc(C)n3)cc(C)c2c1,0
5072,c12c(=O)c([C@H]3NC(NC(=C3C(=O)OCC)C)=O)coc1cc(C)cc2C,CCOC(=O)C1=C(C)NC(=O)N[C@@H]1c1coc2cc(C)cc(C)c2c1=O,0
5073,c1(/C(c2ccccc2)=N\Nc2nc3ccccc3s2)ncccc1,c1ccc(/C(=N/Nc2nc3ccccc3s2)c2ccccn2)cc1,0
5074,S(c1n[nH]c(C(C)(C)C)n1)(=O)(N(Cc1ccccc1)C(C)C)=O,CC(C)N(Cc1ccccc1)S(=O)(=O)c1n[nH]c(C(C)(C)C)n1,1
5075,C([C@@H](NC=O)Cc1cnc[nH]1)(O)=O,O=CN[C@@H](Cc1cnc[nH]1)C(=O)O,0
5076,C(O)(=O)[C@@H](N)CN=C(N)N,NC(N)=NC[C@H](N)C(=O)O,0
5077,c1ccccc1/C=C\[C@@](C)(N)C(O)=O,C[C@@](N)(/C=C\c1ccccc1)C(=O)O,0
5078,C(C[C@H]1C[C@@H](O)CC/C1=N\NC(=O)N)(O)=O,NC(=O)N/N=C1\CC[C@H](O)C[C@@H]1CC(=O)O,0
5079,c1n[nH]c2c1ccc(c2)NN=C(C#N)C#N,N#CC(C#N)=NNc1ccc2cn[nH]c2c1,1
5080,c1([nH]c(nc(N)c1N)SCC(O)=O)=O,Nc1nc(SCC(=O)O)[nH]c(=O)c1N,0
5081,N(C[C@@H](CO)O)CCN,NCCNC[C@H](O)CO,0
5082,CN(CCCNc1c(c2C(=O)c3ccccc3C(c2c(O)c1)=O)O)C,CN(C)CCCNc1cc(O)c2c(c1O)C(=O)c1ccccc1C2=O,0
5083,c1cc2c(cc1[N+](=O)[O-])c(cc1c2non1)S(=O)(=O)O,O=[N+]([O-])c1ccc2c(c1)c(S(=O)(=O)O)cc1nonc12,0
5084,c12cc(-c3ccc(CN(C)C)cc3)n(c(=O)c1c(no2)-c1ccccc1)C,CN(C)Cc1ccc(-c2cc3onc(-c4ccccc4)c3c(=O)n2C)cc1,0
5085,c1(C([C@H](C#N)C(O)=O)[C@H](C#N)C(O)=O)c(Cl)cccc1Cl,N#C[C@H](C(=O)O)C(c1c(Cl)cccc1Cl)[C@H](C#N)C(=O)O,0
5086,C(=O)(CCN1CCOCC1)Nc1ccc(F)cc1F,O=C(CCN1CCOCC1)Nc1ccc(F)cc1F,0
5087,N#CC(C#N)=CN1CCN(CC1)CCNC=C(C#N)C#N,N#CC(C#N)=CNCCN1CCN(C=C(C#N)C#N)CC1,0
5088,C1N(c2ncnc3cc(Cl)ccc23)CCC(CCC2CCN(c3c4c(ncn3)cc(Cl)cc4)CC2)C1,Clc1ccc2c(N3CCC(CCC4CCN(c5ncnc6cc(Cl)ccc56)CC4)CC3)ncnc2c1,0
5089,n1cn(cc1)CCCNC(S)=S,S=C(S)NCCCn1ccnc1,1
5090,CC(c1cc2Cc3c(O)c(cc(c3)C(C)(C)C)Cc3c(c(cc(C(C)(C)C)c3)Cc3cc(cc(Cc4c(c(Cc5cc(C(C)(C)C)cc(c5O)Cc5cc(C(C)(C)C)cc(Cc6c(c(cc(C(C)(C)C)c6)Cc(c1)c2O)O)c5O)cc(c4)C(C)(C)C)O)c3O)C(C)(C)C)O)(C)C,CC(C)(C)c1cc2c(O)c(c1)Cc1cc(C(C)(C)C)cc(c1O)Cc1cc(C(C)(C)C)cc(c1O)Cc1cc(C(C)(C)C)cc(c1O)Cc1cc(C(C)(C)C)cc(c1O)Cc1cc(C(C)(C)C)cc(c1O)Cc1cc(C(C)(C)C)cc(c1O)Cc1cc(C(C)(C)C)cc(c1O)C2,0
5091,C[C@H](C(N)=O)CS(=O)(=O)Cc1ccccc1,C[C@@H](CS(=O)(=O)Cc1ccccc1)C(N)=O,0
5092,c1cc(C(NN)=O)ccc1OCc1[nH]c2ccccc2n1,NNC(=O)c1ccc(OCc2nc3ccccc3[nH]2)cc1,0
5093,c1sc(nc1C(=O)N)-c1oc(CO)cc1,NC(=O)c1csc(-c2ccc(CO)o2)n1,0
5094,c1c2c(oc(cc2=O)-c2ccccc2)c(cc1)CC(O)=O,O=C(O)Cc1cccc2c(=O)cc(-c3ccccc3)oc12,0
5095,O=[N+]([O-])c1c2c(non2)c(cc1)Sc1nc(nc2nc[nH]c21)N,Nc1nc(Sc2ccc([N+](=O)[O-])c3nonc23)c2[nH]cnc2n1,1
5096,OP(=O)(SC[C@@H](CCN)N)O,NCC[C@@H](N)CSP(=O)(O)O,0
5097,OCc1c(C=Nc2cc(C)c(C)cc2N=Cc2c(cnc(c2O)C)CO)c(c(C)nc1)O.[Zn],Cc1cc(N=Cc2c(CO)cnc(C)c2O)c(N=Cc2c(CO)cnc(C)c2O)cc1C.[Zn],0
5098,c12c(N)ncnc1n(cn2)[C@@H]1[C@@H]([C@@H]([C@@H](O1)CO)O)N=[N+]=[N-],[N-]=[N+]=N[C@@H]1[C@H](O)[C@H](CO)O[C@@H]1n1cnc2c(N)ncnc21,0
5099,C1N(Cc2ccccc2)CCC2=C1C(=O)N1C(N2Cc2c(C)cccc2)=NCC1,Cc1ccccc1CN1C2=NCCN2C(=O)C2=C1CCN(Cc1ccccc1)C2,0
5100,S[C@H]1CN(Cc2ccccc2)CCC1,S[C@@H]1CCCN(Cc2ccccc2)C1,0
5101,OC1(CCCCC1)C(O)(c1ccc(-c2ccccc2)cc1)c1ccc(cc1)-c1ccccc1,OC1(C(O)(c2ccc(-c3ccccc3)cc2)c2ccc(-c3ccccc3)cc2)CCCCC1,0
5102,c1cccc2c1C(=O)N(CC([C@H](CN1C(=O)c3ccccc3C1=O)O)=O)C2=O,O=C(CN1C(=O)c2ccccc2C1=O)[C@@H](O)CN1C(=O)c2ccccc2C1=O,0
5103,C1N=C2N(C1)[C@](c1c(N2)cccc1)(c1ccccc1)O,O[C@]1(c2ccccc2)c2ccccc2NC2=NCCN21,0
5104,O[C@H]1[C@H](O[C@H]([C@H]1O)CO)n1c(nc2c(N)ncnc21)-c1ccccc1,Nc1ncnc2c1nc(-c1ccccc1)n2[C@H]1O[C@@H](CO)[C@@H](O)[C@H]1O,0
5105,c1c2c(cc(O)c1[C@@H](c1ccc(cc1)OC)C)OCO2,COc1ccc([C@@H](C)c2cc3c(cc2O)OCO3)cc1,1
5106,c12c(ccc(N=Nc3ccc(nc3N)N)c2)c(N)c2c(ccc(OCC)c2)n1,CCOc1ccc2nc3cc(N=Nc4ccc(N)nc4N)ccc3c(N)c2c1,0
5107,N(C[C@H](c1ccc(O)c(n1)CO)O)C(C)(C)C,CC(C)(C)NC[C@@H](O)c1ccc(O)c(CO)n1,0
5108,c12c(c([C@@H](CNC(C)C)O)ccc1O)cccn2,CC(C)NC[C@@H](O)c1ccc(O)c2ncccc12,0
5109,C1N(CCN(C)C1)CCCNN,CN1CCN(CCCNN)CC1,0
5110,C1C[C@H]([C@@H]([NH-])CC1)[NH-].O=C(c1ccc(C(=O)O)c(C(O)=O)c1)O.[Pt],O=C(O)c1ccc(C(=O)O)c(C(=O)O)c1.[NH-][C@@H]1CCCC[C@@H]1[NH-].[Pt],0
5111,n1c(nccc1)NC(c1c(Cl)cccc1)Nc1ncccn1,Clc1ccccc1C(Nc1ncccn1)Nc1ncccn1,0
5112,N=C(N)c1ccc(cc1)N=Nc1c(O)ccc2c3c([nH]c21)cccc3,N=C(N)c1ccc(N=Nc2c(O)ccc3c2[nH]c2ccccc23)cc1,0
5113,C(C[C@H](N)P(O)(O)=O)[S@@](=N)(=O)C,C[S@](=N)(=O)CC[C@H](N)P(=O)(O)O,0
5114,O=C(O)C.c1[n+](cc2c(c1)c(c1[nH]c3c(cccc3)c1c2C)C)CCN(CC)CC,CC(=O)O.CCN(CC)CC[n+]1ccc2c(C)c3[nH]c4ccccc4c3c(C)c2c1,0
5115,c1cccc2c(C(O)=O)cc(-c3ccncc3)nc12,O=C(O)c1cc(-c2ccncc2)nc2ccccc12,0
5116,[C@H]1(C(O)=O)[C@H]([C@@H]2N(Cc3ccccc3)[C@@H]1C(=O)C=C2)C(O)=O,O=C(O)[C@@H]1[C@H](C(=O)O)[C@H]2C(=O)C=C[C@H]1N2Cc1ccccc1,0
5117,c1(ccc(CN2CCN(Cc3oc(C)cc3)C[C@@H]2C)o1)C,Cc1ccc(CN2CCN(Cc3ccc(C)o3)[C@@H](C)C2)o1,0
5118,c12c(C(c3c(n(nc3C(=O)O)-c3ccc(cc3)Cl)C1=O)=O)cccc2,O=C(O)c1nn(-c2ccc(Cl)cc2)c2c1C(=O)c1ccccc1C2=O,0
5119,c12c(cccc1)[nH]c1nc(N/N=C\c3cnccc3)nnc12,C(=N\Nc1nnc2c(n1)[nH]c1ccccc12)\c1cccnc1,0
5120,C1=C[C@H]2[C@H]3[C@@H]([C@@H]1[C@@H]1[C@H]2C(=O)N(CN2CCSCC2)C1=O)[C@H]1C(=O)N(C([C@H]13)=O)CN1CCSCC1,O=C1[C@@H]2[C@@H]3C=C[C@H]([C@@H]2C(=O)N1CN1CCSCC1)[C@@H]1[C@@H]2C(=O)N(CN4CCSCC4)C(=O)[C@@H]2[C@H]31,0
5121,C1(C2C3C(C4C=CC3C3C(N(C(=O)C43)CN3CCOCC3)=O)C2C(=O)N1CN1CCOCC1)=O,O=C1C2C3C=CC(C2C(=O)N1CN1CCOCC1)C1C2C(=O)N(CN4CCOCC4)C(=O)C2C31,0
5122,C(\N)([C@@H](C)N)=N\O,C[C@@H](N)/C(N)=N/O,0
5123,c1c(-n2nc(C(=O)O)c(=O)[nH]c2=O)c(-c2c(=O)[nH]c(=O)[nH]n2)ccc1,O=C(O)c1nn(-c2ccccc2-c2n[nH]c(=O)[nH]c2=O)c(=O)[nH]c1=O,0
5124,c1cncc(NC(Nc2cnccn2)c2ccccc2Cl)n1,Clc1ccccc1C(Nc1cnccn1)Nc1cnccn1,0
5125,C1C[C@@H]2CC(=O)[C@@]1(CS(=O)(=O)O)C2(C)C.[C@@H]1(N([C@H](CC(=NO)C1)c1ccccc1)C)c1ccccc1,CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)O)C(=O)C2.CN1[C@@H](c2ccccc2)CC(=NO)C[C@H]1c1ccccc1,1
5126,c1c2c(/C(=C3\SC(=O)N(CN(C)C)C3=O)C(=O)N2CN(C)C)ccc1,CN(C)CN1C(=O)S/C(=C2/C(=O)N(CN(C)C)c3ccccc32)C1=O,0
5127,N1(C(=O)[C@]2(NC1=O)C1CCN(C2)CC1)CN(c1ccccc1)Cc1ccccc1,O=C1N[C@@]2(CN3CCC2CC3)C(=O)N1CN(Cc1ccccc1)c1ccccc1,0
5128,[C@H]1(NC(=O)c2ccccc2N1Cc1ccc(cc1)F)NC,CN[C@@H]1NC(=O)c2ccccc2N1Cc1ccc(F)cc1,0
5129,[N+]([O-])(=O)c1n(C)c(CN2CCN(CC2)CCO)nc1,Cn1c([N+](=O)[O-])cnc1CN1CCN(CCO)CC1,0
5130,CC(n1nc(cc1NC(=O)Nc1ccc(cc1)Cl)C1CC1)(C)C,CC(C)(C)n1nc(C2CC2)cc1NC(=O)Nc1ccc(Cl)cc1,0
5131,C(c1ccc(Cl)cc1)Sc1n[nH]c(n1)C(F)(F)F,FC(F)(F)c1nc(SCc2ccc(Cl)cc2)n[nH]1,0
5132,c1(-c2occc2)nc(SCC#C)n[nH]1,C#CCSc1n[nH]c(-c2ccco2)n1,0
5133,O(C)c1ccc(cc1)[C@@H](Nc1ncccn1)c1cc2c(OCO2)cc1O,COc1ccc([C@@H](Nc2ncccn2)c2cc3c(cc2O)OCO3)cc1,1
5134,c1ccc(S(O)(=O)=O)cc1.c1nc(C[N+]2(CCCC2)CC#N)ccc1,N#CC[N+]1(Cc2ccccn2)CCCC1.O=S(=O)(O)c1ccccc1,0
5135,S(c1ccccc1)Cc1cccc(c1)N1C(C)(C)N=C(N=C1N)N,CC1(C)N=C(N)N=C(N)N1c1cccc(CSc2ccccc2)c1,0
5136,O=C1C2C(C3C([C@@H](CN(C)C)CCC=3OC=2CC[C@@H]1CN(C)C)=O)c1ccc(c(Cl)c1)Cl,CN(C)C[C@H]1CCC2=C(C1=O)C(c1ccc(Cl)c(Cl)c1)C1=C(CC[C@H](CN(C)C)C1=O)O2,0
5137,c1cc2c(ccc(-c3cc(-c4cc(on4)-c4ccc5c(c4)cccc5)no3)c2)cc1,c1ccc2cc(-c3cc(-c4cc(-c5ccc6ccccc6c5)on4)no3)ccc2c1,0
5138,c1c2-c3c(c(-c4c5c(-c6ccc(cc6CC5)OC)on4)no3)CCc2cc(c1)OC,COc1ccc2c(c1)CCc1c(-c3noc4c3CCc3cc(OC)ccc3-4)noc1-2,0
5139,c1c(-c2[nH]nc(-c3cccnc3)c2)[nH]nc1-c1cnccc1,c1cncc(-c2cc(-c3cc(-c4cccnc4)n[nH]3)[nH]n2)c1,0
5140,n1ccccc1-c1cc(n[nH]1)-c1n[nH]c(-c2ncccc2)c1,c1ccc(-c2cc(-c3cc(-c4ccccn4)[nH]n3)n[nH]2)nc1,0
5141,C1N(C)Cc2c(-c3n[nH]c4CCN(Cc34)C)n[nH]c2C1,CN1CCc2[nH]nc(-c3n[nH]c4c3CN(C)CC4)c2C1,0
5142,c1ncccc1-c1nc(nc(-c2cc(nc(n2)N)-c2cnccc2)c1)N,Nc1nc(-c2cccnc2)cc(-c2cc(-c3cccnc3)nc(N)n2)n1,0
5143,c1(-c2c3ccccc3ccc2)nc(N)nc(c1)-c1nc(nc(-c2c3c(cccc3)ccc2)c1)N,Nc1nc(-c2cc(-c3cccc4ccccc34)nc(N)n2)cc(-c2cccc3ccccc23)n1,0
5144,c1(ccc2c(cccc2)c1)-c1cc(nc(n1)N)-c1nc(nc(c1)-c1ccc2c(cccc2)c1)N,Nc1nc(-c2ccc3ccccc3c2)cc(-c2cc(-c3ccc4ccccc4c3)nc(N)n2)n1,0
5145,c1([N+]([O-])=O)cccc(c1)-c1cc(nc(n1)N)-c1cc(-c2cc(ccc2)[N+](=O)[O-])nc(n1)N,Nc1nc(-c2cccc([N+](=O)[O-])c2)cc(-c2cc(-c3cccc([N+](=O)[O-])c3)nc(N)n2)n1,0
5146,n1c(nc(-c2c3c(nc(n2)N)CCN(C)C3)c2c1CCN(C2)C)N,CN1CCc2nc(N)nc(-c3nc(N)nc4c3CN(C)CC4)c2C1,0
5147,C1(CC1)c1c(c(nc(n1)N)-c1c(c(nc(n1)N)C1CC1)C)C,Cc1c(-c2nc(N)nc(C3CC3)c2C)nc(N)nc1C1CC1,0
5148,c1ccc(cc1)-c1c(-c2c(c(nc(N)n2)-c2ccccc2)-c2ccccc2)nc(nc1-c1ccccc1)N,Nc1nc(-c2ccccc2)c(-c2ccccc2)c(-c2nc(N)nc(-c3ccccc3)c2-c2ccccc2)n1,0
5149,C1CCCc2c(-c3nc([nH]c4c3CCCCCCCCCC4)=S)nc(=S)[nH]c2CCCCCC1,S=c1nc(-c2nc(=S)[nH]c3c2CCCCCCCCCC3)c2c([nH]1)CCCCCCCCCC2,0
5150,[C@@H]1(C(=O)C(=C(N)O1)O)c1c[nH]c2c1cc(OCc1ccccc1)cc2,NC1=C(O)C(=O)[C@H](c2c[nH]c3ccc(OCc4ccccc4)cc23)O1,0
5151,c1cccc(c1)OCc1ccc2c(c(c[nH]2)[C@H]2OC3=C(Nc4c(cc(cc4)[N+]([O-])=O)N3)C2=O)c1,O=C1C2=C(Nc3cc([N+](=O)[O-])ccc3N2)O[C@@H]1c1c[nH]c2ccc(COc3ccccc3)cc12,0
5152,[N+]([O-])(=O)c1ccc2c(NC3=C(C([C@H](O3)c3ccc([C@H]4OC5Nc6cc([N+]([O-])=O)ccc6NC=5C4=O)cc3)=O)N2)c1,O=C1C2=C(Nc3cc([N+](=O)[O-])ccc3N2)O[C@@H]1c1ccc([C@H]2OC3=C(Nc4ccc([N+](=O)[O-])cc4N3)C2=O)cc1,0
5153,n1c([nH]c(=S)[nH]c1=S)OC(c1ccc(cc1)Cl)(C(=O)O)c1ccc(Cl)cc1,O=C(O)C(Oc1nc(=S)[nH]c(=S)[nH]1)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,0
5154,c1cccc2C3c4c(C([C@H](C(O)=O)[C@H]3C(=O)NCC3CC3)c21)cccc4,O=C(O)[C@H]1C2c3ccccc3C(c3ccccc32)[C@@H]1C(=O)NCC1CC1,0
5155,c1c(Cl)ccc(CN(N=O)[C@@H](C(=O)O)c2ccccc2)c1,O=NN(Cc1ccc(Cl)cc1)[C@@H](C(=O)O)c1ccccc1,0
5156,O=C(c1ccc(Cl)cc1)[C@@H](C)c1c([nH]c2cc(C)c(cc2n1)C)=O,Cc1cc2nc([C@H](C)C(=O)c3ccc(Cl)cc3)c(=O)[nH]c2cc1C,0
5157,c12cc(ccc1nc(c(=O)[nH]2)CC(=O)c1cc2ccccc2cc1)C,Cc1ccc2nc(CC(=O)c3ccc4ccccc4c3)c(=O)[nH]c2c1,0
5158,c1cc(cc2c1cccc2)-c1cc(C(OC)=O)c(C#N)c([nH]1)=O,COC(=O)c1cc(-c2ccc3ccccc3c2)[nH]c(=O)c1C#N,0
5159,C(O)(=O)C.C1CN(CCN1CN1C(=O)C2C(C3C2C2C=CC3C3C(N(C(C32)=O)CN2CCN(C)CC2)=O)C1=O)C,CC(=O)O.CN1CCN(CN2C(=O)C3C4C=CC(C3C2=O)C2C3C(=O)N(CN5CCN(C)CC5)C(=O)C3C42)CC1,0
5160,c1ccc(cc1)C(=O)N[C@@H]1C(=O)NC(CC1)=O,O=C1CC[C@H](NC(=O)c2ccccc2)C(=O)N1,0
5161,CN(CCCN=c1c2ccccc2n(c2c1c(=O)n(c([nH]2)=O)C)C)C,CN(C)CCCN=c1c2ccccc2n(C)c2[nH]c(=O)n(C)c(=O)c12,0
5162,c1cc(Cl)c(C(Nc2nncs2)Nc2scnn2)c(c1)Cl,Clc1cccc(Cl)c1C(Nc1nncs1)Nc1nncs1,0
5163,c1ccccc1N=C(c1ccc(C)cc1)N,Cc1ccc(C(N)=Nc2ccccc2)cc1,0
5164,[nH]1c2c(c(cc1=O)C)cc1c(oc3c1cccc3)c2,Cc1cc(=O)[nH]c2cc3oc4ccccc4c3cc12,0
5165,C(=NCCO)(C#N)C1=C(O)c2c(cccc2)C1=O,N#CC(=NCCO)C1=C(O)c2ccccc2C1=O,0
5166,C(\CC(=O)Nc1c(Cl)ccc(c1)C(F)(F)F)(N)=N/O,N/C(CC(=O)Nc1cc(C(F)(F)F)ccc1Cl)=N\O,0
5167,C(=C(/C(=O)c1ccco1)C#N)\Nc1ccccn1,N#C/C(=C\Nc1ccccn1)C(=O)c1ccco1,1
5168,C1(CC1)C(/C(C#N)=C/Nc1ccccn1)=O,N#C/C(=C\Nc1ccccn1)C(=O)C1CC1,0
5169,c1ccsc1CNC(c1c2n(nn1)c1cccc(Cl)c1c(n2)N)=O,Nc1nc2c(C(=O)NCc3cccs3)nnn2c2cccc(Cl)c12,0
5170,c1c(c2OCOCc2cc1Cl)CSC1NCN(CN=1)CC1CC1,Clc1cc2c(c(CSC3=NCN(CC4CC4)CN3)c1)OCOC2,0
5171,C1CCCN(C1)C[C@@H](O)Cn1c(ncc1)[N+](=O)[O-],O=[N+]([O-])c1nccn1C[C@H](O)CN1CCCCC1,0
5172,CN(C)C=O.c1ccccc1-c1nc(C(=O)Nc2n[nH]nn2)[nH]c(c1)=O,CN(C)C=O.O=C(Nc1nn[nH]n1)c1nc(-c2ccccc2)cc(=O)[nH]1,0
5173,O=C(N[C@@]1(C(=O)O)C[C@@H]1c1ccccc1)c1ccccc1,O=C(N[C@@]1(C(=O)O)C[C@@H]1c1ccccc1)c1ccccc1,0
5174,C([C@@H](C(=O)O)c1ccccc1)C=C,C=CC[C@@H](C(=O)O)c1ccccc1,0
5175,c1ccc(cc1)C(Cl)(c1ccccc1)C(O)=O,O=C(O)C(Cl)(c1ccccc1)c1ccccc1,0
5176,c1cc(ccc1)C(c1ccccc1)(CCN(C)C)C#N,CN(C)CCC(C#N)(c1ccccc1)c1ccccc1,0
5177,[nH]1cc(c2ccccc21)C[C@H](N1C(=O)c2ccccc2C1=O)C(O)=O,O=C(O)[C@H](Cc1c[nH]c2ccccc12)N1C(=O)c2ccccc2C1=O,0
5178,c1c(N/C(=N/C(N)=NC)N)c2ccccc2c2c1cccc2,CN=C(N)/N=C(\N)Nc1cc2ccccc2c2ccccc12,0
5179,CC1(O[C@H]2[C@H](O1)O[C@@H]([C@@H]2N)[C@H]1OC(C)(C)OC1)C,CC1(C)O[C@@H]2O[C@H]([C@@H]3COC(C)(C)O3)[C@H](N)[C@H]2O1,0
